danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,cluster
0.728,0.454,-9.281,0.0278,0.512,1.39e-06,0.0831,0.323,130.368,6G41H0Zd0kQ1WXWDoEotoJ,241160,1
0.594,0.5,-5.586,0.0255,0.076,9.86e-05,0.184,0.537,104.996,3ZP18us6p6LHOZMG1LLUjF,241093,5
0.793,0.386,-13.413,0.0819,0.597,0.31,0.0775,0.584,95.819,2tH28YyKYOldxhuBHoI79M,237373,1
0.675,0.751,-3.539,0.0296,0.0604,0.0,0.0893,0.612,118.384,7y9iMe8SOB6z3NoHE2OfXl,181279,2
0.681,0.372,-8.237,0.0432,0.64,0.0,0.169,0.476,91.873,1mXVgsBdtIVeCLJnSnmtdV,201000,1
0.655,0.603,-5.014,0.0555,0.0959,0.0,0.107,0.452,126.088,3T9CfDxFYqZWSKxd0BhZrb,190643,5
0.672,0.82,-4.456,0.0459,0.0368,0.000188,0.184,0.438,120.005,3NZJlJemX3mzjf56MqC5ML,278573,5
0.617,0.635,-6.769,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,6RUKPb4LETWmmr3iAEQktW,247160,5
0.658,0.535,-8.983,0.0573,0.0265,0.0,0.2,0.419,110.684,6SwRhMLwNqEi6alNPVG00n,227360,5
0.458,0.445,-8.391,0.361,0.64,0.0,0.118,0.447,82.82,3nJjIYchBNkYm7B8XfJf5N,220053,4
0.684,0.606,-7.268,0.0504,0.17,0.0,0.058,0.723,127.901,6TlRNJaezOdzdECnQeRuMM,275107,2
0.649,0.561,-5.751,0.0937,0.349,0.0,0.0852,0.695,124.126,1V41jy0JfyJRVo7PtQL7PC,293587,2
0.735,0.441,-8.412,0.0407,0.0972,0.0,0.0967,0.591,108.015,6fRLVZ4jKzuqyDPlIdbq9q,296400,2
0.854,0.543,-6.166,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,5PMKzsUsTpZZGsCcJBuhP2,243733,2
0.754,0.496,-7.357,0.045,0.406,2.05e-06,0.0899,0.701,89.97,4l34rbUYqKWufYEWriVnB5,249507,1
0.591,0.489,-10.509,0.0385,0.806,1.25e-05,0.116,0.196,98.471,1TyNecZDYU3BP3EitfpgnT,292400,1
0.567,0.441,-8.987,0.035,0.482,0.0,0.142,0.143,75.03,32CQWBswlvCIDt7pKRjyRj,303373,1
0.526,0.52,-7.985,0.0569,0.435,0.0,0.197,0.13,149.119,0OlnLZY4cmQzT6ZGttvWBM,183637,5
0.666,0.526,-4.71,0.0389,0.23,0.0,0.278,0.676,138.129,3TfBp81XBxnU5RLDKgD8nR,228120,2
0.371,0.609,-5.524,0.0295,0.386,0.0,0.104,0.426,136.526,5K7AMlpc4796JRWXb26nCV,266533,5
0.412,0.548,-6.981,0.243,0.0173,0.0,0.181,0.176,81.293,6ezg5Mm5UEEi3Oqsbb7Cjn,325615,5
0.82,0.696,-4.918,0.182,0.119,0.0,0.232,0.617,144.981,5gx2E5aIXMRBellPZW1up5,293435,2
0.767,0.464,-8.019,0.0689,0.0297,3.51e-06,0.0856,0.454,120.008,4MjmMoyqX6PStxyDKZCHRc,177703,2
0.663,0.168,-13.725,0.0448,0.928,5.68e-05,0.361,0.678,85.005,25U7raB3ZSszayTYClh4hF,308027,1
0.556,0.538,-5.408,0.0382,0.0689,0.0,0.196,0.291,143.95,75ZvA4QfFiZvzhj2xkaWAh,223347,5
0.595,0.701,-6.139,0.0433,0.104,0.0,0.0908,0.299,119.889,3LXAO2CpsMk3axgapwdF6o,252187,5
0.646,0.813,-3.846,0.299,0.349,9.37e-05,0.0427,0.895,92.729,70FCugJxa7XW04Np6iYJdI,224440,4
0.799,0.76,-3.318,0.222,0.271,0.0,0.185,0.543,99.994,6TYPoBrn53njY2C0WwdmA1,263787,2
0.732,0.529,-5.956,0.11,0.0244,0.0,0.338,0.624,112.975,6p9Q77A94jxui2XBKzuyn7,262173,2
0.735,0.555,-8.84,0.0366,0.382,0.856,0.0952,0.523,100.01,3WS7spXVlbeC5kjePmHMQW,277975,3
0.681,0.521,-5.849,0.141,0.12,8.41e-05,0.108,0.181,94.997,6TaqooOXAEcijL6G1AWS2K,229747,5
0.817,0.585,-4.688,0.0301,0.439,0.0,0.147,0.916,105.014,4KoecuyOpZaNFZ0UqVsllc,218440,2
0.541,0.812,-3.764,0.0336,0.203,0.0,0.42,0.607,141.056,4ZC8hXXqu2hPcDLw9QTdtQ,201627,5
0.622,0.446,-9.647,0.22,0.318,0.0144,0.0904,0.168,68.848,4TXg9mhJ9fLmdQmKY1989J,215045,1
0.753,0.326,-9.883,0.0342,0.731,0.00131,0.24,0.237,123.799,3SktMqZmo3M9zbB7oKMIF7,245827,1
0.64,0.427,-9.29,0.0241,0.0664,0.0,0.0579,0.529,149.703,3l3xTXsUXeWlkPqzMs7mPD,351467,5
0.839,0.706,-6.104,0.199,0.208,0.0,0.242,0.839,96.673,4hrae8atte6cRlSC9a7VCO,245133,2
0.412,0.876,-6.008,0.47,0.102,0.0,0.297,0.703,130.159,5Y77SQxEr1eiofPeUTPHxM,273133,4
0.83,0.417,-7.559,0.0423,0.178,0.0,0.0858,0.559,115.985,4719foL6R25RSHSJ1shNaj,260667,2
0.539,0.363,-13.888,0.166,0.701,3.18e-06,0.14,0.549,136.422,1Q0lOGB52skgfzdcq233vs,350533,1
0.791,0.666,-5.484,0.341,0.0256,6.33e-06,0.0796,0.938,90.345,0Uhnzk5zI46IRlQ04LNOtc,232533,4
0.549,0.636,-3.923,0.376,0.395,0.0,0.0974,0.661,182.363,7jdzEA44GdSp4laVCF3Ztw,251547,4
0.797,0.779,-4.719,0.141,0.319,0.000142,0.266,0.82,82.37,2GrOq1y5gksYrqkc8Jzl9T,260080,2
0.535,0.528,-5.763,0.0461,0.322,0.0,0.24,0.261,119.796,1oFEgr3Ujpwuiu4bn53B25,250320,5
0.797,0.656,-11.601,0.0404,0.00721,0.0,0.0377,0.948,99.828,0s6e7ZafqOAUBDoQYGmxrc,237240,2
0.71,0.597,-6.468,0.239,0.221,0.0,0.432,0.49,95.769,7sZCAHP2duHwr5M5K7lHsb,225400,4
0.715,0.833,-5.379,0.108,0.00631,0.0,0.164,0.612,95.487,3jDdpx9PMlfMBS5tOBHFm9,213093,2
0.589,0.658,-5.288,0.203,0.0242,0.0,0.118,0.251,77.521,0hy1SOTEn9ifXTzOwnCwEr,223973,5
0.8,0.585,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058,6PGoSes0D9eUDeeAafB2As,213400,2
0.705,0.628,-5.362,0.0489,0.0287,0.0193,0.0863,0.465,96.799,66kQ7wr4d2LwwSjr7HXcyr,235540,5
0.708,0.648,-5.626,0.0449,0.0956,0.0,0.134,0.338,143.955,45Egmo7icyopuzJN0oMEdk,201707,5
0.662,0.714,-5.68,0.121,0.312,0.0,0.179,0.464,147.997,52okn5MNA47tk87PeZJLEL,212120,5
0.668,0.506,-9.193,0.0382,0.00947,5.64e-06,0.0992,0.153,119.988,29mJHXdVHCoQ8RHb4SAFad,269973,5
0.676,0.5,-6.603,0.0513,0.00371,0.00278,0.114,0.0742,90.03,4Wfe2jloKo95eFVnJEr5N1,300729,5
0.826,0.472,-5.488,0.0343,0.0255,0.00336,0.1,0.54,100.99,5yQy1x5hgLhQUjUiDR4yPk,285160,2
0.414,0.314,-12.943,0.0548,0.25,1.47e-05,0.117,0.09,84.993,3tZs3nVjySLbL320lP4mvs,200133,1
0.441,0.31,-13.487,0.257,0.355,0.000433,0.108,0.145,172.677,20E9JE3J8dHNDj9saOeNgu,225773,1
0.416,0.298,-8.499,0.0442,0.635,2.16e-06,0.136,0.191,95.386,0Aa3g9EQoPNt6PiKjaUeb7,160173,1
0.601,0.611,-7.461,0.0628,0.0289,0.000584,0.257,0.406,99.44,7vAuq6ZvtLh3oE0g6qxh4Z,167759,5
0.419,0.46,-8.425,0.0553,0.139,5.29e-06,0.115,0.134,131.773,20D8L0tM0XfP608Yj4BcrB,189600,5
0.417,0.58,-4.574,0.207,0.0307,1.45e-06,0.179,0.139,68.58,4AtZRwSR8BOTTQg5ihSggt,246773,5
0.773,0.564,-7.241,0.249,0.00561,1.99e-05,0.213,0.0588,155.976,1MQ8ydvrTnn2QJgXFATJvD,211960,4
0.723,0.471,-9.506,0.122,0.0886,0.000881,0.112,0.135,121.962,5irqvOUbWsUefjZ8KPSQ66,252893,5
0.775,0.573,-4.933,0.0585,0.495,0.0,0.126,0.667,101.925,0P6AWOA4LG1XOctzaVu5tt,171806,2
0.4,0.366,-9.405,0.0597,0.242,0.0,0.126,0.161,73.313,6gU9OKjOE7ghfEd55oRO57,272187,1
0.692,0.684,-7.364,0.155,0.131,0.0,0.156,0.406,112.912,2fXwCWkh6YG5zU1IyvQrbs,231253,5
0.791,0.654,-7.109,0.0416,0.126,0.0,0.0839,0.5,97.989,5IMXMTba4TeePFJK0dkY0f,161633,2
0.736,0.449,-7.956,0.0633,0.506,6.63e-05,0.117,0.487,147.971,4aSfgWmRa9KsISD4Jmx7QB,202280,1
0.678,0.819,-3.306,0.0313,0.191,0.0,0.159,0.499,90.004,1Sl3njkhhz8nrSPZroDQ82,184248,2
0.627,0.686,-8.48,0.0502,0.237,0.0,0.192,0.588,87.021,0lMwaf3vDIAfv8ZOhnXCSG,191000,2
0.647,0.571,-8.332,0.109,0.176,0.0,0.0916,0.649,171.995,3aVhk9FXO4p6cCh0nU94dv,174013,2
0.361,0.185,-14.658,0.0548,0.937,2.36e-06,0.0915,0.461,83.778,0ISprhzVTEc9EaphW3TXHD,235480,1
0.658,0.294,-8.533,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,7zFXmv6vqI4qOt4yGf3jYZ,278180,1
0.737,0.494,-9.723,0.416,0.629,0.0,0.126,0.44,94.485,2WC4sK0ryyysQhtDok9Ytr,322160,4
0.759,0.245,-6.545,0.138,0.515,0.000154,0.102,0.209,96.992,4cxMGhkinTocPSVVKWIw0d,237507,1
0.441,0.219,-14.586,0.0419,0.935,0.0,0.115,0.244,94.021,39KG4kom3enSx4GTThuDGt,199120,1
0.807,0.347,-10.275,0.0613,0.0548,2.55e-06,0.087,0.0606,84.982,3cOA7edqrdRc9FXSJ0iXzY,235477,1
0.766,0.283,-10.33,0.0846,0.111,0.0172,0.115,0.144,97.04,6n3HGiq4v35D6eFOSwqYuo,219692,1
0.694,0.314,-7.82,0.116,0.611,2.07e-06,0.117,0.341,119.905,4cRBqWBjuccCowYVHFlXK6,333947,1
0.517,0.552,-9.459,0.517,0.211,0.0,0.0756,0.127,83.548,7EqbX6KDCvWms0m8Rbmt2q,211613,4
0.462,0.438,-8.227,0.0953,0.563,0.0,0.181,0.342,107.364,54Yappwod1fELR5zb2gDBn,206080,1
0.671,0.672,-9.188,0.12,0.103,3.98e-05,0.074,0.186,117.96,4wpTlsQpvcVfvDbXm9Gb0M,240680,5
0.566,0.465,-11.714,0.235,0.0555,0.0,0.567,0.177,143.015,6Z01gUquJsjJC67uNWm6P0,224720,0
0.759,0.342,-9.044,0.0406,0.775,0.0,0.112,0.22,99.995,7GPstnufSTScEaw9dMxO9H,216234,1
0.717,0.804,-5.257,0.326,0.279,0.0,0.527,0.362,133.012,3jfFw63n74qkinjHibNPMS,211128,4
0.649,0.478,-7.503,0.0481,0.274,0.0,0.176,0.151,99.967,01JPQ87UHeGysPVwTqMJHK,264098,1
0.536,0.612,-5.847,0.272,0.119,0.0,0.209,0.57,86.768,7DFnq8FYhHMCylykf6ZCxA,229040,4
0.834,0.472,-7.777,0.0873,0.412,6.76e-05,0.0836,0.517,107.014,52Qu0no0NBho3zyRmjlsHn,244747,1
0.83,0.585,-5.802,0.0366,0.225,0.00209,0.0576,0.642,105.03,5bgwqaRSS3M8WHWruHgSL5,228600,2
0.78,0.371,-6.705,0.0559,0.572,0.0,0.247,0.43,108.003,6AIccJIWHGK26xi34FAkwl,204547,1
0.785,0.702,-4.517,0.0464,0.643,0.0,0.175,0.569,116.021,3JTtZUOiZljuWbNiasfHB6,167640,2
0.71,0.405,-10.864,0.0519,0.777,0.000163,0.111,0.402,103.04,34izzOmykADkGT27pUjUvJ,207960,1
0.678,0.575,-7.086,0.123,0.101,9.38e-06,0.116,0.367,100.007,4V3VshJLUTCIWa77YiAkvM,241867,5
0.707,0.484,-6.579,0.0481,0.891,0.00344,0.256,0.43,92.988,25YvGDl2zSE0pH8jrMZ6aY,257960,1
0.778,0.574,-7.775,0.0327,0.368,0.0,0.126,0.663,112.048,6SWHTMywuTXLFlMQ75cAuu,276227,2
0.767,0.512,-6.777,0.0591,0.893,0.000223,0.103,0.489,123.921,1Ob94QesoxHSBrypyBbdfd,207107,1
0.541,0.67,-4.326,0.13,0.82,0.0,0.0829,0.618,98.552,0h4RBPlyA1uOOgtRZwgUuf,223200,1
0.68,0.51,-6.009,0.0438,0.0454,0.0,0.29,0.692,83.957,1994JEQOnMGONfI4ws6VgH,231524,2
0.654,0.587,-6.331,0.0439,0.026,0.0,0.589,0.288,100.014,19EnyPZhNPbRoCxAuv5pKD,281360,0
0.554,0.315,-11.028,0.0298,0.828,5.53e-06,0.101,0.325,128.157,38zsOOcu31XbbYj9BIPUF1,241787,1
0.755,0.599,-5.042,0.224,0.147,0.0,0.109,0.755,133.123,10Igtw8bSDyyFs7KIsKngZ,216632,4
0.575,0.786,-4.353,0.0296,0.252,0.0,0.159,0.518,96.102,35o9a4iAfLl5jRmqMX9c1D,230093,5
0.617,0.882,-2.701,0.101,0.168,0.0,0.12,0.267,145.933,3GUZHOhbl6hQEqsHCkUDDd,251960,5
0.689,0.505,-6.389,0.0933,0.158,0.0,0.138,0.312,99.017,6xTU6B6nFwKKTSZ9ySXS80,217293,5
0.738,0.613,-6.001,0.403,0.0169,0.0493,0.0684,0.407,127.988,3NRDLYyqIXja0UElvdzjkB,368476,4
0.414,0.426,-12.223,0.0351,0.251,0.877,0.0995,0.0394,158.044,6UUOkhXDWTqVYjzqNJ1F0x,187993,3
0.496,0.54,-7.121,0.0324,0.0172,0.0367,0.13,0.164,131.337,2SAhbZ5QqI5Tof5DeBjGyF,190582,5
0.616,0.647,-8.245,0.0368,0.00277,0.0344,0.632,0.19,144.019,1swFJw7cDPCqzMfC7a2bWb,354709,0
0.519,0.559,-6.474,0.0283,0.0856,0.0,0.19,0.343,162.076,6gsFth2s4hP8zXHSqNcsuY,286787,5
0.58,0.729,-6.705,0.0287,0.0102,0.0,0.0805,0.483,80.061,4XRUKxDIn28c7uHEzbGFgj,224933,5
0.75,0.56,-8.094,0.105,0.546,0.0,0.111,0.459,140.06,3swc6WTsr7rl9DqQKQA55C,221440,1
0.625,0.536,-5.428,0.0776,0.038,2.31e-05,0.167,0.253,159.914,3fpVWegR6YOS1Yk5HSMYIq,221787,5
0.528,0.921,-4.044,0.0787,0.0166,0.0,0.736,0.68,149.031,2z8OXShNGUgRitHyO3GuYG,206813,0
0.561,0.779,-5.107,0.0531,0.0862,0.0,0.078,0.235,81.965,0At2qAoaVjIwWNAqrscXli,256064,5
0.647,0.623,-5.253,0.0517,0.294,3.71e-06,0.101,0.256,119.691,6oBYEinady4WWMAIZWuQUE,209618,5
0.845,0.467,-7.674,0.138,0.0586,0.0,0.0694,0.702,138.007,7wBThXx7BGZHJJ3aN3OPvv,211200,2
0.626,0.52,-8.077,0.0892,0.175,0.0,0.13,0.257,77.468,6IUiqtI8tE49sqGbmtrNd8,281293,1
0.632,0.707,-6.174,0.101,0.0137,0.0,0.341,0.813,140.43,3xWoPclLuCoGpt9sg9RfAh,228413,2
0.717,0.523,-6.506,0.0611,0.0799,0.0,0.206,0.282,127.047,1CDBn2Lm7E63XKQDsdCq6O,228613,5
0.755,0.629,-5.937,0.0969,0.189,0.0,0.215,0.891,79.011,4UiW3wdt044xZ5ChrqsFuR,227467,2
0.695,0.671,-4.763,0.0577,0.189,0.0,0.235,0.839,77.608,18cMxAuSTWkljxRYk1Fma1,248347,2
0.63,0.523,-6.778,0.0383,0.0382,0.00123,0.138,0.498,172.154,3iD7f8biGSkrgGB609uzCR,274227,5
0.382,0.589,-7.315,0.0267,0.0465,0.0,0.122,0.335,140.059,7Ewz6bJ97vUqk5HdkvguFQ,243360,5
0.555,0.757,-7.868,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,5dRQUolXAVX3BbCiIxmSsf,221840,5
0.652,0.678,-6.183,0.0541,0.183,3.26e-05,0.106,0.28,72.989,6Hgh47WXVKtXN5zGOu0hjI,263014,5
0.544,0.417,-4.387,0.0247,0.586,0.0,0.085,0.207,95.156,3zl7j5ua8mF4JDYuxrfo01,265363,1
0.497,0.23,-8.22,0.0399,0.894,2.34e-06,0.0934,0.347,125.822,5QY4JhMKx4aBAaZcosncqd,203853,1
0.713,0.738,-6.784,0.374,0.255,0.0,0.106,0.425,105.027,79esEXlqqmq0GPz0xQSZTV,201200,4
0.614,0.615,-6.7,0.0444,0.054,0.0,0.0921,0.374,95.941,0zbzrhfVS9S2TszW3wLQZ7,220291,5
0.382,0.416,-9.303,0.0302,0.0733,0.0,0.0719,0.125,102.089,3TwtrR1yNLY1PMPsrGQpOp,221693,5
0.643,0.569,-7.459,0.0276,0.544,2.17e-05,0.178,0.275,120.507,2lFlveK1y13WWp3vnQtrr3,244600,1
0.401,0.802,-5.646,0.0291,0.0236,0.0,0.224,0.326,163.987,1MzlQlMCHU4zSyHjVGbMln,215200,5
0.741,0.437,-8.19,0.0314,0.0367,0.00184,0.0496,0.533,129.896,4geR2biU0ogmJgtIhzqUA8,248240,5
0.546,0.538,-7.886,0.0523,0.233,0.0,0.118,0.58,182.12,0yHConG49418wPs8UfAt44,295773,5
0.815,0.662,-8.244,0.199,0.0915,0.000409,0.0898,0.611,151.518,1oNToERLIN71YCPLbRIQGQ,248493,2
0.682,0.646,-5.509,0.0839,0.376,0.0,0.0705,0.253,128.279,00zqTWtvCWvDtAqoLRl6Sy,236213,5
0.646,0.6,-6.569,0.458,0.231,0.0,0.0794,0.811,192.082,6lrRIfQDcikJ5y5DtyZPuJ,223973,4
0.714,0.6,-8.365,0.0876,0.0465,0.0,0.0646,0.504,82.017,3jEqrIfwKO0M8ALu3TGilF,205840,2
0.487,0.676,-5.796,0.207,0.0296,0.0,0.119,0.497,134.977,11IyNk8uSeu54YQnSbtY6N,188630,5
0.415,0.375,-10.033,0.0356,0.0531,0.0,0.098,0.129,134.741,37AewLBJI8PXeDltljfIMs,284347,5
0.553,0.536,-7.722,0.0448,0.651,0.000316,0.0852,0.184,105.126,1Vf5YI99OWk2vVUp8ybra0,211429,1
0.758,0.665,-4.763,0.0619,0.0298,0.0,0.0766,0.585,130.967,3bJySSPfgLzsM7lLJyr90G,208855,2
0.562,0.594,-4.578,0.0558,0.318,0.0,0.311,0.423,62.876,0Uyh92tLyb9JawG8lmWCzJ,265533,1
0.632,0.638,-4.241,0.0387,0.0561,1.29e-06,0.236,0.604,81.575,1j1wUnfls7CYPpaK9yL4vo,336507,5
0.798,0.443,-6.062,0.0403,0.244,0.0,0.326,0.354,125.232,7I6DceMT3utDOHjcYCbrr4,293053,5
0.745,0.593,-6.35,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,6Se3x9ANMLv0dCDsjGmEjh,212027,5
0.766,0.548,-4.29,0.235,0.775,5.57e-06,0.1,0.424,82.944,26OhjtaTamFocE08t83ml6,161985,4
0.678,0.649,-4.366,0.0261,0.0768,0.0,0.492,0.405,116.116,4YOnfHpTFC9e2E5JI8lUA2,258693,0
0.803,0.851,-2.429,0.0357,0.00485,0.000358,0.0577,0.881,113.996,3PNOYDruQplC92lNc7mE9W,211080,2
0.606,0.652,-6.982,0.0281,0.323,0.0,0.201,0.476,97.155,5AnSllIrgGsCZzZJkVnApx,182493,5
0.692,0.692,-6.065,0.0818,0.189,0.0,0.0884,0.75,153.255,6QkObBYNxVVUYt4FSpnTqY,160107,2
0.773,0.256,-8.545,0.0481,0.491,0.00612,0.144,0.357,118.893,0RnxpSzxzwZgFQ0NahQr9K,210240,1
0.769,0.511,-6.673,0.0609,0.885,0.000186,0.106,0.507,123.954,58nciIyr5vKpUJkUXXkxCq,209185,1
0.506,0.693,-7.265,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,3nc420PXjTdBV5TN0gCFkS,216420,5
0.677,0.594,-6.264,0.0695,0.309,0.0,0.118,0.427,76.996,11Tfh16o0SW8KdiQdeESEX,175093,1
0.666,0.677,-5.743,0.0326,0.214,0.0,0.0979,0.178,100.014,5TVirkSwFEXF1nLJEebe2I,178242,5
0.71,0.789,-3.874,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,7uzmGiiJyRfuViKKK3lVmR,131064,2
0.651,0.654,-5.481,0.0466,0.385,0.0,0.181,0.539,141.975,6pmZMP2ET1OJi5rKfLO8jD,167019,2
0.676,0.67,-6.584,0.0374,0.353,0.0,0.103,0.54,113.01,7lozLnUfzcgEpMMVQI7yhA,148260,2
0.851,0.541,-6.825,0.0505,0.568,0.0,0.13,0.448,124.959,7fa9MBXhVfQ8P8Df9OEbD8,235545,1
0.486,0.419,-6.415,0.0563,0.741,6.59e-05,0.096,0.227,119.065,21oJ1K99GBJrE2GVQGVjA0,244910,1
0.51,0.363,-8.635,0.0304,0.853,0.0,0.109,0.426,78.0,1TPLsNVlofwX1txcE9gZZF,254919,1
0.326,0.395,-6.399,0.0342,0.835,0.000113,0.0903,0.393,94.664,1PCawYuyiURCUeFks8fkh7,267860,1
0.656,0.6,-6.705,0.0358,0.355,3.95e-05,0.108,0.539,99.957,5VYS23P3A31Rn6CtsGTEOR,167066,2
0.715,0.766,-3.373,0.0322,0.0144,0.0,0.0544,0.597,124.991,5fJcHhfW0ngZ4qGZqJrIQh,283880,2
0.652,0.798,-5.303,0.0512,0.44,0.00233,0.298,0.531,95.038,6kLZ1DzSxBkNVvdQm6CX0N,260067,2
0.749,0.398,-7.44,0.171,0.648,1.26e-06,0.115,0.0859,80.032,05nbZ1xxVNwUTcGwLbp7CN,226040,1
0.527,0.61,-6.903,0.107,0.758,0.0,0.0882,0.549,157.1,3NelcGZ46JmV9LqOD1pnxA,199973,1
0.755,0.535,-5.088,0.0476,0.00292,4.99e-06,0.104,0.38,123.961,4Sv7Fo4bSpK0tM1WBspz4J,263013,5
0.416,0.527,-8.692,0.331,0.509,0.00312,0.112,0.202,81.576,2V8OJ8i3WBh4Los9wG6OKQ,215680,1
0.467,0.488,-10.181,0.198,0.321,2.81e-05,0.148,0.267,111.838,4vIhvFLrnDD9fEjpjWs0Ky,208320,1
0.743,0.4,-12.369,0.0625,0.4,0.000311,0.111,0.229,80.01,1S4sxNGmCASkyRI08YhLtT,215000,1
0.689,0.584,-5.768,0.119,0.339,0.0,0.297,0.676,156.572,4F1yvJfQ7gJkrcgFJQDjOr,191680,2
0.723,0.654,-6.82,0.298,0.384,0.0,0.384,0.675,149.949,6xbraxG0bSBOuAr5IUXmtM,252240,4
0.672,0.543,-7.07,0.0335,0.121,8.05e-05,0.331,0.198,90.025,2iTQEWxLtKrIoYr7FIWq6q,240093,5
0.225,0.423,-8.954,0.032,0.802,0.965,0.0805,0.0714,76.097,18iVdZmYdzJRRtSGmaLERa,215747,3
0.697,0.235,-8.651,0.0534,0.62,0.000144,0.107,0.378,99.947,7JXZq0JgG2zTrSOAgY8VMC,320400,1
0.667,0.608,-7.054,0.216,0.324,0.000198,0.426,0.475,99.992,2uwnP6tZVVmTovzX5ELooy,241160,0
0.682,0.349,-15.081,0.0737,0.217,0.0,0.102,0.645,139.939,4iGcydo6NoOSKxH8uzfbMV,233686,1
0.688,0.688,-5.84,0.0357,0.3,0.0,0.0982,0.451,114.011,0kHyKhJMukHEPfeh8s7rdM,193321,5
0.32,0.63,-7.019,0.0493,0.192,0.0,0.102,0.323,203.443,0fTiDOXRNEN0lUeYGoSHml,221987,5
0.666,0.628,-7.869,0.0504,0.228,2.43e-06,0.0834,0.429,124.936,43cCZRdT1nybOMWrjimFWB,204613,5
0.638,0.6,-5.84,0.0438,0.114,0.0,0.187,0.0399,101.981,2xbI8Vmyv3TkpTdywpPyNw,245604,5
0.589,0.432,-9.055,0.2,0.289,0.0,0.112,0.569,135.911,6oydH4kg19T0VMEW5xjZhN,183933,4
0.599,0.571,-4.998,0.0665,0.198,0.0,0.0969,0.285,151.974,2VdT56BGpdqNHUgOe1j5vc,206453,5
0.722,0.252,-14.411,0.0761,0.0671,0.0,0.0852,0.275,79.923,4BhGTc3Cgay2U1QcTS7vQe,238120,1
0.452,0.447,-11.735,0.498,0.61,0.0,0.0923,0.461,80.987,6s8sTbi67WgthUAw4u4pLm,210452,4
0.671,0.43,-9.848,0.121,0.851,0.0,0.118,0.389,74.031,0Ma4illoFg3z4bYdSRxkJP,176757,1
0.705,0.453,-8.174,0.196,0.257,0.0,0.143,0.283,124.942,1Uq3IOIy1CUlHUgP6vWpum,226494,1
0.565,0.386,-12.383,0.399,0.374,0.000189,0.131,0.0598,83.032,7c3K8ifIoaVZ2MSUuGo0Co,183265,4
0.66,0.658,-6.127,0.0387,0.0409,0.00595,0.102,0.153,176.701,29ZZAShKhwRUuKULSNtxX6,207071,5
0.746,0.607,-4.71,0.187,0.239,1.87e-05,0.0929,0.247,83.828,1BjiBbVzBMREvXiT6X5tHi,185866,5
0.524,0.702,-4.877,0.148,0.0612,0.0,0.1,0.187,142.028,17UXga5q0TgnTOpzJZjXQN,282508,5
0.442,0.585,-10.332,0.0964,0.0984,0.391,0.14,0.116,97.565,4T3fNx3CgwDRRYgmFCbD4J,229413,5
0.456,0.535,-7.919,0.41,0.174,0.0,0.138,0.621,81.003,07cDm2mEYe7KHCHjKYSGdU,180793,4
0.771,0.748,-5.834,0.0574,0.154,0.0,0.0888,0.704,82.979,3373WeDUgsfvochiRrV1OF,191773,2
0.592,0.637,-8.48,0.0992,0.562,0.0,0.13,0.565,159.701,5ubHAQtKuFfiG4FXfLP804,185093,5
0.642,0.289,-9.918,0.0367,0.669,0.0,0.18,0.407,84.996,1XpYodsD36XN7ygcdF7mJJ,258373,1
0.461,0.834,-4.868,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,6PCUP3dWmTjcTtXY02oFdT,261154,5
0.289,0.34,-8.322,0.0295,0.555,0.0,0.0864,0.215,99.945,3exRCJnBrKSRhGXR4kcakZ,254280,1
0.333,0.328,-9.144,0.0401,0.821,0.000173,0.127,0.152,92.889,1mggAh6xgnKUT6ukw3AU9A,303750,1
0.772,0.498,-7.661,0.649,0.115,0.0,0.0898,0.351,81.817,2UciqgwVDwro0fev3MFbxJ,216727,4
0.714,0.62,-5.045,0.296,0.223,0.0,0.109,0.73,80.109,36xxq7VDZZsGwARsn6Clo7,276347,4
0.717,0.636,-8.144,0.0991,0.33,3.15e-06,0.585,0.205,124.758,3pxRbJhGBBNjQGYrECfUT1,234159,0
0.8,0.502,-6.062,0.0371,0.00167,0.0,0.0784,0.388,115.091,5F7IJrXD6Fa3EmqoYE0gU4,289760,5
0.727,0.649,-5.356,0.0338,0.661,0.0,0.111,0.669,129.992,6Hn9Uc1mMNfqChXU3txNke,254533,2
0.638,0.717,-4.722,0.0337,0.346,0.0,0.105,0.249,100.027,4VUwkH455At9kENOfzTqmF,180000,5
0.748,0.51,-10.077,0.053,0.255,0.0,0.065,0.574,121.961,0m6RBRQsJcD56tOHOPYpgW,204068,2
0.696,0.543,-6.164,0.0489,0.308,0.0,0.0939,0.479,107.969,0VhgEqMTNZwYL1ARDLLNCX,246880,5
0.746,0.735,-4.75,0.0426,0.14,0.0,0.0913,0.782,139.993,6dXihKQBlA4CxPJaoBycPk,265533,2
0.45,0.352,-11.733,0.267,0.649,3.8e-06,0.249,0.408,102.679,6oEVnWKgPqIEPc53OYDNqG,252747,1
